Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_462.jpg;-4.5072;1;0;0.8457213;100.5505;86.87499;1.226739;54.09388;5.742944E-05
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_529.jpg;-7.51122;1;0;0.9056267;100.585;86.91848;1.266342;53.63928;0.001293196
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_596.jpg;-10.51087;1;0;0.9653197;100.635;86.97713;1.229681;52.80316;0.00352236
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_662.jpg;-10.51524;1;0;1.010201;100.6758;87.0228;1.205277;52.02056;0.004721292
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_729.jpg;-7.505148;1;0;1.077496;100.7192;87.07124;1.222285;51.38267;0.003244331
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_796.jpg;-4.498743;1;0;1.125002;100.7791;87.13927;1.227681;50.81214;0.001551743
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_862.jpg;-1.505975;1;0;1.169863;100.8255;87.19338;1.227932;50.58749;0.0007843445
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_929.jpg;-4.503426;1;0;1.233657;100.8739;87.24931;1.223336;50.28657;0.0009222324
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_05_996.jpg;-7.499886;1;0;1.280518;100.9432;87.32577;1.229939;49.56764;0.002199241
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_062.jpg;-4.501849;1;0;1.324018;100.9978;87.38512;1.234682;49.0546;0.002023193
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_129.jpg;-1.506559;1;0;1.388529;101.0541;87.44679;1.242992;48.73264;0.00124699
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_196.jpg;0;1;0;1.435687;101.1311;87.53308;1.247188;48.64904;-0.000800976
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_262.jpg;-1.498813;1;0;1.483946;101.1911;87.6002;1.250369;48.56395;-0.000406573
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_328.jpg;-1.488106;1;0;1.544721;101.2537;87.66862;1.249471;48.32381;0.0006084584
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_396.jpg;0;1;0;1.591771;101.3396;87.76373;1.259766;48.24693;-0.0008374607
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_462.jpg;0;1;0;1.638187;101.4061;87.83756;1.266066;48.23029;-0.0009805851
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_529.jpg;0;1;0;1.699678;101.4744;87.91341;1.268985;48.22001;-0.001031131
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_595.jpg;0;1;0;1.744888;101.5683;88.01774;1.2756;48.20371;-0.001036605
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_662.jpg;-1.502324;1;0;1.790559;101.6412;88.09801;1.275117;48.12361;-0.0005003819
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_729.jpg;-4.505626;1;0;1.850905;101.7169;88.17936;1.276074;47.80889;0.0008203864
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_796.jpg;-4.491407;1;0;1.894741;101.8228;88.28889;1.276586;47.02782;0.001849146
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_863.jpg;-1.49571;1;0;1.940123;101.9044;88.37345;1.286277;46.66793;0.0007458257
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_929.jpg;0;1;0;1.999817;101.9876;88.46037;1.296927;46.57169;-0.0007146315
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_06_995.jpg;-1.500299;1;0;2.044955;102.1013;88.57896;1.296763;46.46815;-0.0008188986
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_062.jpg;-4.488569;1;0;2.090665;102.19;88.6688;1.294242;46.08874;0.0006282708
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_129.jpg;-1.460519;1;0;2.14899;102.2812;88.76021;1.303499;45.7014;0.0005560572
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_196.jpg;0;1;0;2.192474;102.4051;88.88554;1.312623;45.56664;-0.0009718494
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_262.jpg;0;1;0;2.236692;102.5001;88.98169;1.313521;45.54369;-0.001188392
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_328.jpg;0;1;0;2.295336;102.597;89.0797;1.317253;45.52945;-0.001242782
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_395.jpg;0;1;0;2.338945;102.7292;89.21322;1.321393;45.51451;-0.001252018
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_462.jpg;0;1;0;2.382706;102.8305;89.31551;1.324636;45.50223;-0.001270275
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_529.jpg;0;1;0;2.440441;102.9337;89.41966;1.330925;45.49084;-0.00130273
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_596.jpg;0;1;0;2.483108;103.074;89.56126;1.331365;45.47562;-0.001296005
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_662.jpg;0;1;0;2.526904;103.1815;89.6696;1.332686;45.46349;-0.001306307
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_729.jpg;0;1;0;2.583993;103.2908;89.77975;1.336321;45.45168;-0.001320827
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_796.jpg;0;1;0;2.626655;103.4394;89.92947;1.343088;45.43604;-0.001353656
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_862.jpg;0;1;0;2.669197;103.553;90.04382;1.348114;45.42445;-0.001383656
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_929.jpg;0;1;0;2.725731;103.6683;90.15995;1.352033;45.41297;-0.001401059
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_07_995.jpg;0;1;0;2.76798;103.825;90.31751;1.354706;45.39769;-0.00141323
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_066.jpg;0;1;0;2.810083;103.9445;90.43772;1.35488;45.38599;-0.001417767
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_129.jpg;0;1;0;2.865973;104.0659;90.55967;1.354012;45.37394;-0.001402021
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_195.jpg;0;1;0;2.907417;104.2306;90.72514;1.364281;45.35583;-0.001443767
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_262.jpg;-1.498682;1;0;2.94906;104.3564;90.85091;1.366942;45.26991;-0.001118121
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_329.jpg;-4.510035;1;0;3.00356;104.485;90.97717;1.360929;44.91547;0.0004344799
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_396.jpg;-7.510365;1;0;3.043889;104.6623;91.14472;1.34662;43.83832;-0.001745809
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_462.jpg;-10.51002;1;0;3.082533;104.8006;91.26786;1.315003;42.54802;359.9365
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_529.jpg;-10.50831;1;0;3.131193;104.9432;91.38782;1.220022;40.9041;359.8461
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_595.jpg;-7.501951;1;0;3.17302;105.1388;91.5454;1.036189;39.0149;359.7216
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_662.jpg;-4.510891;1;0;3.214196;105.2897;91.66315;0.9085327;38.0371;359.6175
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_728.jpg;-1.505384;1;0;3.268086;105.4433;91.78179;0.7965612;37.44827;359.5402
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_796.jpg;0;1;0;3.308444;105.6518;91.94288;0.7010193;37.23731;359.4923
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_862.jpg;0;1;0;3.34723;105.8114;92.06562;0.6837425;37.22517;359.4779
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_929.jpg;0;1;0;3.398491;105.9734;92.19011;0.7009973;37.23889;359.4929
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_08_995.jpg;0;1;0;3.437254;106.1929;92.35879;0.7730908;37.27012;359.5526
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_062.jpg;0;1;0;3.476617;106.3602;92.48731;0.8624653;37.29285;359.6191
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_129.jpg;0;1;0;3.527282;106.5295;92.61757;0.9751459;37.32152;359.7033
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_195.jpg;0;1;0;3.565746;106.7585;92.79386;1.149831;37.36296;359.8387
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_262.jpg;0;1;0;3.604589;106.9325;92.92799;1.299332;37.39569;359.946
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_329.jpg;0;1;0;3.655493;107.1089;93.06277;1.446759;37.40131;-0.001570163
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_395.jpg;0;1;0;3.695721;107.3452;93.24177;1.446076;37.38048;-0.001909059
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_462.jpg;0;1;0;3.738133;107.5242;93.37727;1.40592;37.3635;-0.001079762
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_529.jpg;0;1;0;3.789424;107.7054;93.51437;1.391779;37.34082;-0.001078741
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_595.jpg;0;1;0;3.827208;107.9504;93.69958;1.405956;37.30744;-0.001112802
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_662.jpg;0;1;0;3.864909;108.1366;93.84019;1.436228;37.28165;-0.00116139
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_728.jpg;0;1;0;3.915001;108.3245;93.98197;1.456219;37.25745;-0.001842825
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_795.jpg;0;1;0;3.953528;108.5775;94.17274;1.452113;37.23621;-0.001876183
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_862.jpg;0;1;0;3.991894;108.7695;94.3173;1.442917;37.22136;-0.00121301
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_929.jpg;0;1;0;4.042119;108.9635;94.46333;1.451999;37.19825;-0.001202072
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_09_996.jpg;0;1;0;4.079098;109.2249;94.65993;1.456863;37.16653;-0.001714291
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_062.jpg;-1.497644;1;0;4.117021;109.4234;94.8086;1.460923;37.08251;-0.0009486908
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_129.jpg;-4.495138;1;0;4.166516;109.6246;94.95729;1.463779;36.75279;-6.939175E-05
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_195.jpg;-7.49646;0.7999119;0;4.20009;109.8976;95.15332;1.438783;35.74379;0.000558117
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_262.jpg;-10.49557;0.5999709;0;4.224614;110.1063;95.296;1.38001;34.52069;359.9359
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_329.jpg;-13.49437;0.400051;0;4.240852;110.318;95.43242;1.224381;32.86926;359.7901
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_395.jpg;-15;0.2001009;0;4.240923;110.6036;95.60092;0.8075936;30.06674;359.4671
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_462.jpg;-13.50029;0.4000539;0;4.233769;110.8206;95.71705;0.3774008;27.93147;359.1151
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_528.jpg;-10.51035;0.5993829;0;4.238293;111.0399;95.82655;359.8835;26.06367;358.7318
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_595.jpg;-7.506871;0.7996148;0;4.245528;111.3395;95.97352;359.5841;24.37322;358.584
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_662.jpg;-4.505189;0.7997529;0;4.250315;111.5702;96.08464;359.643;23.56731;358.8031
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_728.jpg;-1.505806;0.599794;0;4.273202;111.8077;96.1929;359.8975;23.04103;359.0953
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_795.jpg;0;0.399913;0;4.300326;112.1295;96.33135;0.2584388;22.74596;359.3738
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_862.jpg;0;0.1996869;0;4.306537;112.3708;96.43323;0.4646057;22.69248;359.5556
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_928.jpg;-1.505205;0;0;4.299325;112.6112;96.53381;0.6142156;22.65473;359.7147
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_10_995.jpg;-4.502386;0;0;4.28595;112.9302;96.66328;0.7081473;22.19382;359.841
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_063.jpg;-7.51923;0;0;4.271377;113.1688;96.75534;0.6988969;21.41875;359.8434
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_129.jpg;-10.54426;0;0;4.250203;113.4074;96.84161;0.6231596;20.25553;359.7442
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_196.jpg;-13.53497;0;0;4.232749;113.7256;96.94476;0.4152385;18.08682;359.4213
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_263.jpg;-13.5069;0;0;4.213322;113.9643;97.01221;0.1830864;16.16242;359.0405
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_328.jpg;-10.51534;0;0;4.191226;114.2024;97.07498;359.9179;14.35708;358.7061
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_395.jpg;-7.521269;0;0;4.177974;114.5234;97.15815;359.8312;12.41033;358.6946
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_462.jpg;-4.523278;0;0;4.157968;114.7671;97.21568;359.9235;11.44891;358.8636
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_528.jpg;-1.526594;0;0;4.125697;115.0109;97.26653;0.01840341;10.93955;359.0202
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_595.jpg;0;0;0;4.112676;115.3336;97.32947;0.01917296;10.6966;359.1566
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_662.jpg;1.501018;0;0;4.099196;115.5742;97.37579;359.9837;10.71744;359.258
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_729.jpg;4.515523;0;0;4.080579;115.8134;97.42368;359.9238;11.02778;359.4084
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_796.jpg;7.530838;0;0;4.065395;116.129;97.49291;359.8078;12.05699;359.738
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_862.jpg;4.534647;0;0;4.049901;116.3636;97.54791;359.707;12.91521;0.04346392
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_928.jpg;1.541382;0;0;4.031413;116.5976;97.60344;359.6286;13.48994;0.3147967
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_11_995.jpg;0;0;0;4.016201;116.9091;97.67719;359.5782;13.75111;0.5746953
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_062.jpg;-1.498277;0;0;4.001395;117.1423;97.73232;359.5739;13.72626;0.6976864
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_129.jpg;-4.503332;0;0;3.982039;117.376;97.78551;359.6091;13.42294;0.7090763
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_195.jpg;-7.500105;0;0;3.966254;117.6875;97.85084;359.6644;12.38338;0.5412493
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_262.jpg;-4.492124;0;0;3.951641;117.9203;97.89654;359.679;11.51535;0.3501709
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_328.jpg;-1.500436;0;0.09952497;3.934088;118.152;97.94087;359.675;10.92151;0.1455742
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_395.jpg;0;0;0.299727;3.893263;118.4547;97.99886;359.5435;10.66305;359.9014
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_462.jpg;0;0;0.499227;3.819077;118.6733;98.04118;359.3028;10.63277;359.7731
/Users/Elias/Documents/Udacity/robotics/RoboND-Rover/training-data/IMG/robocam_2017_12_25_15_49_12_528.jpg;0;0;0.6987571;3.660199;118.8827;98.08234;358.9404;10.63012;359.7318
